27938#49,405,598,
27938#50,405,598,
27938#51,405,598,
27938#52,405,598,
27938#53,405,598,
27938#54,405,598,
27938#55,405,598,
27938#56,405,598,
27938#57,405,598,
27938#58,405,598,
27938#59,405,598,
27938#60,405,598,
27938#61,405,598,
27938#62,405,598,
27938#63,405,598,
27938#64,405,598,
27938#65,405,598,
27938#66,405,598,
27938#67,405,598,
27938#68,405,598,
27938#69,405,598,
27938#70,405,598,
27938#71,405,598,
27938#72,405,598,
27938#73,405,598,
27938#74,405,598,
27938#75,405,598,
27938#76,405,598,
27938#77,405,598,
27938#78,405,598,
27938#79,405,598,
27938#80,405,598,
27938#81,405,598,
27938#82,405,598,
27938#83,405,598,
27938#84,405,598,
27938#85,405,598,
27938#86,405,598,
27938#87,405,598,
27938#88,405,598,
27938#89,405,598,
27938#90,405,598,
27938#91,405,598,
27938#92,405,598,
27938#93,405,598,
27938#94,405,598,
27938#95,405,598,
27938#96,405,598,
28318#1,130,130,
28318#2,130,130,
28318#3,130,130,
28318#4,130,130,
28318#5,130,130,
28318#6,130,130,
28318#7,130,130,
28318#8,130,130,
28318#9,130,130,
28318#10,130,130,
28318#11,130,130,
28318#12,130,130,
28318#13,130,130,
28318#14,130,130,
28318#15,130,130,
28318#16,130,130,
28318#17,130,130,
28318#18,130,130,
28318#19,130,130,
28318#20,130,130,
28318#21,130,130,
28318#22,130,130,
28318#23,130,130,
28318#24,130,130,
28318#25,130,130,
28318#26,130,130,
28318#27,130,130,
28318#28,130,130,
28319#1,130,130,
28319#2,130,130,
28319#3,130,130,
28319#4,130,130,
28319#5,130,130,
28319#6,130,130,
28319#7,130,130,
28319#8,130,130,
28319#9,130,130,
28319#10,130,130,
28319#11,130,130,
28319#12,130,130,
28319#13,130,130,
28319#14,130,130,
28319#15,130,130,
28319#16,130,130,
28319#17,130,130,
28319#18,130,130,
28319#19,130,130,
28319#20,130,130,
28319#21,130,130,
28319#22,130,130,
28319#23,130,130,
28319#24,130,130,
28319#25,130,130,
28319#26,130,130,
28320#1,130,130,
28320#2,130,130,
28320#3,130,130,
28320#4,130,130,
28320#5,130,130,
28320#6,130,130,
28320#7,130,130,
28320#8,130,130,
28320#9,130,130,
28320#10,130,130,
28320#11,130,130,
28320#12,130,130,
28320#13,130,130,
28320#14,130,130,
28320#15,130,233,
28320#16,130,233,
28320#17,130,233,
28320#18,130,130,
28320#19,130,130,
28320#20,130,130,
28404#1,130,231,
28404#2,130,231,
28404#3,130,231,
28404#4,130,231,
28404#5,130,231,
28404#6,130,231,
28404#7,130,231,
28404#8,130,231,
28404#9,130,231,
28404#10,130,231,
28412#1,85,159,
28412#2,85,159,
28412#3,85,159,
28412#4,85,159,
28412#5,85,159,
28412#6,85,159,
28412#7,85,159,
28412#8,85,159,
28412#9,85,159,
28412#10,85,159,
28412#11,85,159,
28412#12,85,159,
28413#1,85,85,
28413#2,85,85,
28413#3,85,166,
28413#4,85,166,
28413#5,85,166,
28413#6,85,166,
28413#7,85,85,
28413#8,85,85,
28413#9,85,85,
28413#10,85,85,
28413#11,85,85,
28413#12,85,85,
28413#13,85,85,
28413#14,85,85,
28413#15,85,85,
28413#16,85,85,
28413#17,85,85,
28413#18,85,85,
28413#19,85,85,
28413#20,85,85,
28413#21,85,85,
28413#22,85,85,
28413#23,85,85,
28413#24,85,85,
28413#25,85,85,
28413#26,85,166,
28413#27,85,166,
28413#28,85,166,
28413#29,85,85,
28413#30,85,85,
28417#1,85,152,
28417#2,85,152,
28417#3,85,152,
28417#4,85,152,
28705#1,85,154,
28705#2,85,154,
28705#3,85,154,
28705#4,85,154,
28705#5,85,154,
28705#6,85,154,
28705#7,85,154,
28705#8,85,154,
28705#9,85,154,
28705#10,85,154,
28705#11,85,154,
43507#2,1583,1583,
43507#1,1583,1583,
856#12,33,105,
856#11,33,105,
856#10,33,105,
856#9,33,105,
856#8,33,105,
856#7,33,1740,
856#6,33,1740,
856#5,33,1740,
856#4,33,105,
856#3,33,105,
856#2,33,105,
856#1,33,105,
849#16,33,105,
849#15,33,105,
849#14,33,105,
849#13,33,105,
849#12,33,105,
849#11,33,105,
849#10,33,105,
849#9,33,105,
849#8,33,105,
849#7,33,105,
849#6,33,105,
849#5,33,105,
849#4,33,105,
849#3,33,105,
849#2,33,105,
849#1,33,105,
1306#16,33,105,
1306#15,33,105,
1306#14,33,105,
1306#13,33,105,
1306#12,33,105,
1306#11,33,105,
1306#10,33,105,
1306#9,33,105,
1306#8,33,105,
1306#7,33,105,
1306#6,33,105,
1306#5,33,105,
1306#4,33,105,
1306#3,33,105,
1306#2,33,105,
1306#1,33,105,
30193#12,721,721,
30193#11,721,721,
30193#10,721,721,
30193#9,721,721,
30193#8,721,721,
30193#7,721,721,
30193#6,721,721,
30193#5,721,721,
30193#4,721,721,
30193#3,721,721,
30193#2,721,721,
30193#1,721,721,
30305#12,721,721,
30305#11,721,721,
30305#10,721,721,
30305#9,721,721,
30305#8,721,721,
30305#7,721,721,
30305#6,721,721,
30305#5,721,721,
30305#4,721,721,
30305#3,721,721,
30305#2,721,721,
30305#1,721,721,
30391#16,721,721,
30391#15,721,721,
30391#14,721,721,
30391#13,721,721,
30391#12,721,721,
30391#11,721,721,
30391#10,721,721,
30391#9,721,721,
30391#8,721,721,
30391#7,721,721,
30391#6,721,721,
30391#5,721,721,
30391#4,721,721,
30391#3,721,721,
30391#2,721,721,
30391#1,721,721,
33496#20,721,721,
33496#19,721,721,
33496#18,721,721,
33496#17,721,721,
33496#16,721,721,
33496#15,721,721,
33496#14,721,721,
33496#13,721,721,
33496#12,721,721,
33496#11,721,721,
33496#10,721,721,
33496#9,721,721,
33496#8,721,721,
33496#7,721,721,
33496#6,721,721,
33496#5,721,721,
33496#4,721,721,
33496#3,721,721,
33496#2,721,721,
33496#1,721,721,
30271#9,721,721,
30271#8,721,721,
30271#7,721,721,
30271#6,721,721,
30271#5,721,721,
30271#4,721,721,
30271#3,721,721,
30271#2,721,721,
30271#1,721,721,
30214#14,721,721,
30214#13,721,721,
30214#12,721,721,
30214#11,721,721,
30214#10,721,721,
30214#9,721,721,
30214#8,721,721,
30214#7,721,721,
30214#6,721,721,
30214#5,721,721,
30214#4,721,721,
30214#3,721,721,
30214#2,721,721,
30214#1,721,721,
30215#14,721,721,
30215#13,721,721,
30215#12,721,721,
30215#11,721,721,
30215#10,721,721,
30215#9,721,721,
30215#8,721,721,
30215#7,721,721,
30215#6,721,721,
30215#5,721,721,
30215#4,721,721,
30215#3,721,721,
30215#2,721,721,
30215#1,721,721,
30216#1,721,721,
30216#2,721,721,
30216#3,721,721,
30216#4,721,721,
30216#5,721,721,
30216#6,721,721,
30216#7,721,721,
30216#8,721,721,
30216#9,721,721,
30216#10,721,721,
30216#11,721,721,
30216#12,721,721,
30216#13,721,721,
30216#14,721,721,
30216#15,721,721,
30216#16,721,721,
30216#17,721,721,
30216#18,721,721,
30216#19,721,721,
30216#20,721,721,
30216#21,721,721,
30216#22,721,721,
30216#23,721,721,
30216#24,721,721,
30217#1,721,721,
30217#2,721,721,
30217#3,721,721,
30217#4,721,721,
30217#5,721,721,
30217#6,721,721,
30217#7,721,721,
30217#8,721,721,
30217#9,721,721,
30217#10,721,721,
30217#11,721,721,
30217#12,721,721,
30217#13,721,721,
30331#12,721,721,
30331#11,721,721,
30331#10,721,721,
30331#9,721,721,
30331#8,721,721,
30331#7,721,721,
30331#6,721,721,
30331#5,721,721,
30331#4,721,721,
30331#3,721,721,
30331#2,721,721,
30331#1,721,721,
30132#24,721,721,
30132#23,721,721,
30132#22,721,721,
30132#21,721,721,
30132#20,721,721,
30132#19,721,721,
30132#18,721,721,
30132#17,721,721,
30132#16,721,721,
30132#15,721,721,
30132#14,721,721,
30132#13,721,721,
30132#12,721,721,
30132#11,721,721,
30132#10,721,721,
30132#9,721,721,
30132#8,721,721,
30132#7,721,721,
30132#6,721,721,
30132#5,721,721,
30132#4,721,721,
30132#3,721,721,
30132#2,721,721,
30132#1,721,721,
30392#12,721,721,
30392#11,721,721,
30392#10,721,721,
30392#9,721,721,
30392#8,721,721,
30392#7,721,721,
30392#6,721,721,
30392#5,721,721,
30392#4,721,721,
30392#3,721,721,
30392#2,721,721,
30392#1,721,721,
30385#12,721,721,
30385#11,721,721,
30385#10,721,721,
30385#9,721,721,
30385#8,721,721,
30385#7,721,721,
30385#6,721,721,
30385#5,721,721,
30385#4,721,721,
30385#3,721,721,
30385#2,721,721,
30385#1,721,721,
30330#12,721,721,
30330#11,721,721,
30330#10,721,721,
30330#9,721,721,
30330#8,721,721,
30330#7,721,721,
30330#6,721,721,
30330#5,721,721,
30330#4,721,721,
30330#3,721,721,
30330#2,721,721,
30330#1,721,721,
30245#20,721,721,
30245#19,721,721,
30245#18,721,721,
30245#17,721,721,
30245#16,721,721,
30245#15,721,721,
30245#14,721,721,
30245#13,721,721,
30245#12,721,721,
30245#11,721,721,
30245#10,721,721,
30245#9,721,721,
30245#8,721,721,
30245#7,721,721,
30245#6,721,721,
30245#5,721,721,
30245#4,721,721,
30245#3,721,721,
30245#2,721,721,
30245#1,721,721,
30239#18,721,721,
30239#17,721,721,
30239#16,721,721,
30239#15,721,721,
30239#14,721,721,
30239#13,721,721,
30239#12,721,721,
30239#11,721,721,
30239#10,721,721,
30239#9,721,721,
30239#8,721,721,
30239#7,721,721,
30239#6,721,721,
30239#5,721,721,
51899#24,148,2078,
51899#23,148,2078,
51899#22,148,2078,
51899#21,148,2078,
51899#20,148,2078,
51899#19,148,2078,
51899#18,148,2078,
51899#17,148,2078,
51899#16,148,2078,
51899#15,148,2078,
51899#14,148,2078,
51899#13,148,2078,
51899#12,148,2078,
51899#11,148,2078,
51899#10,148,2078,
51899#9,148,2078,
51899#8,148,2078,
51899#7,148,2078,
51899#6,148,2078,
51899#5,148,2078,
51899#4,148,2078,
51899#3,148,2078,
51899#2,148,2078,
51899#1,148,2078,
80201#1,12,59,
80188#2,12,59,
80188#1,12,59,
80184#2,12,59,
80184#1,12,59,
80152#1,12,59,
14390#2,17,17,
13170#1,17,17,
13751#1,17,17,
19361#8,17,17,
19403#1,17,17,
19412#1,17,17,
28749#1,405,2406,
28749#2,405,2406,
28749#3,405,2406,
28749#4,405,2406,
28749#5,405,2406,
28749#6,405,2406,
28749#7,405,2406,
28749#8,405,2406,
28749#9,405,2406,
28749#10,405,2406,
28749#11,405,2406,
28749#12,405,2406,
28749#13,405,2406,
28749#14,405,2406,
28749#15,405,2406,
28760#1,405,2406,
28760#2,405,2406,
28760#3,405,2406,
28760#4,405,2406,
28760#5,405,2406,
28760#6,405,2406,
28760#7,405,2406,
28760#8,405,2406,
28760#9,405,2406,
28760#10,405,2406,
28760#11,405,2406,
28760#12,405,2406,
28760#13,405,2406,
28760#14,405,2406,
28777#1,722,722,
28777#2,722,722,
28777#3,722,722,
28777#4,722,722,
28842#1,405,405,
28842#2,405,405,
28842#3,405,405,
28842#4,405,405,
28842#5,405,405,
28842#6,405,405,
28842#7,405,405,
28842#8,405,405,
28842#9,405,405,
28842#10,405,405,
28842#11,405,405,
28842#12,405,405,
28842#13,405,405,
28842#14,405,405,
28842#15,405,405,
28842#16,405,405,
28842#17,405,405,
28842#18,405,405,
28842#19,405,405,
28842#20,405,405,
28842#21,405,405,
28842#22,405,405,
28842#23,405,405,
28879#1,405,602,
28879#2,405,602,
28879#3,405,602,
28879#4,405,602,
28879#5,405,602,
28879#6,405,602,
28879#7,405,602,
28879#8,405,602,
28879#9,405,602,
28879#10,405,602,
28879#11,405,602,
28879#12,405,602,
28879#13,405,602,
28879#14,405,602,
28879#15,405,602,
28879#16,405,602,
28879#17,405,602,
28879#18,405,602,
28879#19,405,602,
28879#20,405,602,
28879#21,405,602,
28879#22,405,602,
28879#23,405,602,
29062#1,405,602,
29062#2,405,602,
29062#3,405,602,
29062#4,405,602,
29062#5,405,602,
29062#6,405,602,
29062#7,405,602,
29062#8,405,602,
29062#9,405,602,
29062#10,405,602,
29062#11,405,405,
29062#12,405,405,
29062#13,405,405,
29062#14,405,405,
29062#15,405,405,
29062#16,405,405,
29062#17,405,405,
29062#18,405,602,
29062#19,405,602,
29062#20,405,602,
29062#21,405,602,
29062#22,405,602,
29062#23,405,602,
29062#24,405,602,
29062#25,405,602,
29062#26,405,602,
29062#27,405,602,
29062#28,405,602,
29062#29,405,602,
29062#30,405,602,
29062#31,405,602,
29062#32,405,602,
29062#33,405,602,
29062#34,405,602,
29062#35,405,602,
29062#36,405,602,
29062#37,405,602,
29062#38,405,602,
29062#39,405,602,
29062#40,405,602,
29062#41,405,602,
29062#42,405,602,
29062#43,405,602,
29062#44,405,602,
29062#45,405,602,
29074#17,405,607,
29074#16,405,607,
29074#15,405,607,
29074#14,405,607,
29074#13,405,607,
29074#12,405,607,
29074#11,405,607,
29074#10,405,607,
29074#9,405,607,
29074#8,405,607,
29074#7,405,607,
29074#6,405,607,
29074#5,405,607,
29074#4,405,607,
29074#3,405,607,
29074#2,405,607,
29074#1,405,607,
23744#20,490,1942,
23744#19,490,1942,
23744#18,490,1942,
23744#17,490,1942,
23744#16,490,1942,
23744#15,490,1942,
23744#14,490,1942,
23744#13,490,1942,
23744#12,490,1942,
23744#11,490,1942,
23744#10,490,1942,
23744#9,490,490,
23744#8,490,490,
23744#7,490,490,
23744#6,490,490,
23744#5,490,490,
23744#4,490,490,
23744#3,490,490,
23744#2,490,490,
23744#1,490,490,
29075#1,405,607,
29075#2,405,607,
29075#3,405,607,
29075#4,405,607,
29075#5,405,607,
29075#6,405,607,
29075#7,405,607,
29075#8,405,607,
29075#9,405,607,
29126#1,405,608,
29126#2,405,608,
29126#3,405,608,
29126#4,405,608,
29126#5,405,608,
29126#6,405,608,
29126#7,405,608,
29126#8,405,608,
29126#9,405,608,
29126#10,405,608,
29126#11,405,608,
29126#12,405,608,
29126#13,405,608,
29127#1,405,608,
29127#2,405,608,
29127#3,405,608,
29127#4,405,608,
29127#5,405,608,
29127#6,405,608,
29127#7,405,608,
29127#8,405,608,
29127#9,405,608,
29127#10,405,608,
29127#11,405,608,
29127#12,405,608,
29127#13,405,608,
29127#14,405,608,
29127#15,405,608,
29127#16,405,608,
29075#10,405,607,
29075#11,405,607,
29075#12,405,607,
29075#13,405,607,
29075#14,405,607,
29075#15,405,607,
29075#16,405,607,
29075#17,405,607,
29075#18,405,607,
29075#19,405,405,
29075#20,405,607,
29075#21,405,405,
29075#22,405,607,
29075#23,405,607,
29075#24,405,607,
29074#56,405,607,
29074#55,405,607,
29074#54,405,607,
29074#53,405,607,
29074#52,405,607,
29074#51,405,607,
29074#50,405,607,
29074#49,405,607,
29074#48,405,607,
29074#47,405,607,
29074#46,405,607,
29074#45,405,607,
29074#44,405,607,
29074#43,405,607,
29074#42,405,607,
29074#41,405,607,
29074#40,405,607,
29074#39,405,607,
29074#38,405,607,
29074#37,405,607,
29074#36,405,607,
29074#35,405,607,
29074#34,405,607,
29074#33,405,607,
29074#32,405,607,
29074#31,405,607,
29074#30,405,607,
29074#29,405,607,
29074#28,405,607,
29074#27,405,607,
29074#26,405,607,
29074#25,405,607,
29074#24,405,607,
29074#23,405,607,
29074#22,405,607,
29074#21,405,607,
29074#20,405,607,
29074#19,405,607,
29074#18,405,607,
29142#1,405,604,
29142#2,405,604,
29142#3,405,604,
29142#4,405,604,
29212#1,406,464,
29212#2,406,464,
29212#3,406,464,
29212#4,406,464,
29212#5,406,464,
29212#6,406,464,
29212#7,406,464,
29212#8,406,464,
29212#9,406,464,
29212#10,406,464,
29212#11,406,464,
29212#12,406,464,
29212#13,406,464,
29212#14,406,464,
29212#15,406,464,
29212#16,406,464,
29212#17,406,464,
29212#18,406,464,
29212#19,406,464,
29212#20,406,464,
29212#21,406,464,
29212#22,406,464,
29212#23,406,464,
29212#24,406,464,
29212#25,406,464,
29212#26,406,464,
29212#27,406,464,
29212#28,406,464,
29212#29,406,464,
29212#30,406,464,
29212#31,406,464,
29212#32,406,464,
29212#33,406,464,
29212#34,406,464,
29212#35,406,464,
29212#36,406,464,
29212#37,406,464,
29212#38,406,464,
29212#39,406,464,
29212#40,406,464,
29212#41,406,464,
29212#42,406,464,
29212#43,406,464,
29212#44,406,464,
29212#45,406,464,
29212#46,406,464,
29212#47,406,464,
29212#48,406,464,
29212#49,406,464,
29212#50,406,464,
29212#51,406,464,
29212#52,406,464,
29212#53,406,464,
29212#54,406,464,
29212#55,406,464,
29212#56,406,464,
29212#57,406,464,
29212#58,406,464,
29212#59,406,464,
29212#60,406,464,
29212#61,406,464,
29212#62,406,464,
29212#63,406,464,
29225#1,406,460,
29225#2,406,460,
29225#3,406,460,
29225#4,406,460,
29225#5,406,460,
29225#6,406,460,
29225#7,406,460,
29225#8,406,460,
29225#9,406,460,
29225#10,406,460,
29225#11,406,460,
29225#12,406,460,
29225#13,406,460,
29225#14,406,460,
29225#15,406,460,
29225#16,406,460,
29225#17,406,460,
29225#18,406,460,
29225#19,406,460,
29225#20,406,460,
29225#21,406,460,
29225#22,406,460,
29225#23,406,460,
29225#24,406,460,
29225#25,406,460,
29225#26,406,460,
29225#27,406,460,
29225#28,406,460,
29225#29,406,460,
29225#30,406,460,
29225#31,406,460,
29225#32,406,460,
29225#33,406,460,
29225#34,406,460,
29225#35,406,460,
29225#36,406,460,
29225#37,406,460,
29225#38,406,460,
29225#39,406,460,
29225#40,406,460,
29225#41,406,460,
29225#42,406,460,
29225#43,406,460,
29225#44,406,460,
29225#45,406,460,
29225#46,406,460,
29230#1,406,460,
29230#2,406,460,
29230#3,406,460,
29230#4,406,460,
29230#5,406,460,
29230#6,406,406,
29230#7,406,406,
29230#8,406,406,
29230#9,406,406,
29230#10,406,406,
29230#11,406,406,
29230#12,406,406,
29230#13,406,406,
29230#14,406,460,
29230#15,406,460,
29230#16,406,460,
29230#17,406,460,
29230#18,406,460,
29230#19,406,460,
29230#20,406,460,
29230#21,406,460,
29230#22,406,460,
29230#23,406,460,
29230#24,406,460,
29230#25,406,460,
29230#26,406,460,
29230#27,406,460,
29230#28,406,460,
29230#29,406,460,
29230#30,406,460,
29230#31,406,460,
29230#32,406,460,
29230#33,406,460,
29230#34,406,460,
29230#35,406,460,
29230#36,406,460,
29230#37,406,460,
29230#38,406,460,
29230#39,406,460,
29230#40,406,460,
29230#41,406,460,
29230#42,406,460,
29230#43,406,460,
29230#44,406,460,
29230#45,406,460,
29230#46,406,460,
29230#47,406,460,
29230#48,406,460,
29230#49,406,460,
29231#1,406,460,
29231#2,406,460,
29231#3,406,460,
29231#4,406,460,
29231#5,406,460,
29231#6,406,460,
29231#7,406,460,
29231#8,406,460,
29231#9,406,460,
29231#10,406,460,
29231#11,406,460,
29231#12,406,460,
29231#13,406,460,
29231#14,406,460,
29231#15,406,460,
29231#16,406,460,
29231#17,406,460,
29231#18,406,460,
29231#19,406,460,
29231#20,406,460,
29231#21,406,460,
29231#22,406,460,
29231#23,406,460,
29231#24,406,460,
29231#25,406,460,
29231#26,406,460,
29231#27,406,460,
29231#28,406,460,
29296#1,406,469,
29296#2,406,469,
29296#3,406,469,
29296#4,406,469,
29296#5,406,469,
29296#6,406,469,
29296#7,406,469,
29296#8,406,469,
29296#9,406,469,
29296#10,406,469,
29296#11,406,469,
29296#12,406,469,
29296#13,406,469,
29296#14,406,469,
29296#15,406,469,
29296#16,406,469,
29296#17,406,469,
29296#18,406,469,
29296#19,406,469,
29296#20,406,469,
29296#21,406,469,
29339#1,406,469,
29339#2,406,469,
29339#3,406,469,
29339#4,406,469,
29339#5,406,469,
29339#6,406,469,
29339#7,406,469,
29339#8,406,469,
29339#9,406,469,
29339#10,406,469,
29339#11,406,469,
29339#12,406,469,
29339#13,406,469,
29406#1,406,2540,
29406#2,406,2540,
29406#3,406,2540,
29406#4,406,2540,
29406#5,406,2540,
29406#6,406,2540,
29406#7,406,2540,
29406#8,406,2540,
29406#9,406,2540,
29406#10,406,2540,
29406#11,406,2540,
29406#12,406,2540,
29412#1,0,0,
29412#2,406,2540,
29412#3,406,2540,
29412#4,406,2540,
29412#5,406,2540,
29412#6,0,0,
29412#7,0,0,
29412#8,0,0,
29412#9,0,0,
29412#10,0,0,
29412#11,0,0,
29412#12,0,0,
29412#13,0,0,
29414#1,0,0,
29414#2,0,0,
29414#3,0,0,
29414#4,0,0,
29414#5,0,0,
29414#6,0,0,
29414#7,0,0,
29414#8,0,0,
29414#9,406,2540,
29414#10,406,2540,
29414#11,406,2540,
29414#12,406,2540,
29414#13,406,2540,
29414#14,406,2540,
29428#1,406,2540,
29428#2,406,2540,
29428#3,406,2540,
29428#4,406,2540,
29428#5,406,2540,
29428#6,406,2540,
29428#7,406,2540,
29428#8,406,2540,
29428#9,406,2540,
29428#10,406,2540,
29428#11,406,2540,
29428#12,406,2540,
29428#13,406,2540,
29433#1,0,0,
29433#2,0,0,
29433#3,0,0,
29433#4,0,0,
29433#5,0,0,
29433#6,0,0,
29433#7,0,0,
29433#8,406,2540,
29433#9,406,2540,
29433#10,406,2540,
29433#11,406,2540,
29433#12,406,2540,
29433#13,406,2540,
29580#1,406,463,
29580#2,406,463,
29580#3,406,463,
29580#4,406,463,
29580#5,406,463,
29580#6,406,463,
29580#7,406,463,
29580#8,406,463,
29580#9,406,463,
29580#10,406,463,
29580#11,406,463,
29580#12,406,463,
29580#13,406,463,
29580#14,406,463,
29580#15,406,463,
29580#16,406,463,
29580#17,406,463,
29580#18,406,463,
29580#19,406,463,
29580#20,406,463,
29580#21,406,463,
29580#22,406,463,
29580#23,406,463,
29580#24,406,463,
29580#25,406,463,
29580#26,406,463,
29580#27,406,463,
29580#28,406,463,
29580#29,406,463,
29671#1,406,2540,
29671#2,406,2540,
29671#3,406,2540,
29671#4,406,2540,
29671#5,406,2540,
29671#6,406,2540,
29671#7,406,2540,
29671#8,406,2540,
29671#9,406,2540,
29671#10,406,2540,
29671#11,406,2540,
29671#12,406,2540,
29671#13,406,2540,
29671#14,406,2540,
29671#15,406,2540,
29671#16,406,2540,
29671#17,406,2540,
29671#18,406,2540,
29671#19,406,2540,
29671#20,406,2540,
29680#1,406,2541,
29680#2,406,2541,
29680#3,406,2541,
29680#4,406,2541,
29680#5,406,2541,
29680#6,406,2541,
29680#7,406,2541,
29680#8,406,2541,
29680#9,406,2541,
29680#10,406,1076,
29680#11,406,1076,
29680#12,406,1076,
29680#13,406,2541,
29680#14,406,2541,
29680#15,406,2541,
29680#16,406,2541,
29878#1,406,1277,
29878#2,406,1277,
29878#3,406,1277,
29878#4,406,1277,
29878#5,406,1277,
29878#6,406,461,
29878#7,406,461,
29878#8,406,461,
29878#9,406,461,
29878#10,406,461,
29878#11,406,461,
29878#12,406,461,
29878#13,406,461,
29878#14,406,461,
29878#15,406,461,
29878#16,406,1277,
29878#17,406,1277,
29878#18,406,1277,
29878#19,406,1277,
29878#20,406,1277,
29878#21,406,1277,
29878#22,406,1277,
29878#23,406,1277,
29878#24,406,1277,
29934#1,406,461,
29934#2,406,461,
29934#3,406,461,
29934#4,406,461,
29934#5,406,461,
29934#6,406,461,
29934#7,406,461,
29934#8,406,461,
29934#9,406,461,
29934#10,406,461,
29934#11,406,461,
29934#12,406,461,
29934#13,406,461,
29934#14,406,461,
29934#15,406,461,
29934#16,406,461,
29934#17,406,461,
29934#18,406,461,
29934#19,406,461,
29934#20,406,461,
29934#21,406,461,
29934#22,406,461,
29934#23,406,461,
29934#24,406,461,
29934#25,406,461,
29934#26,406,461,
29934#27,406,461,
29934#28,406,461,
29934#29,406,461,
29934#30,406,461,
29934#31,406,461,
29934#32,406,461,
29934#33,406,461,
29934#34,406,461,
29934#35,406,461,
29934#36,406,461,
29934#37,406,461,
29934#38,406,461,
29934#39,406,461,
29934#40,406,461,
29935#1,406,461,
29935#2,406,461,
29935#3,406,461,
29935#4,406,461,
29935#5,406,461,
29935#6,406,461,
29935#7,406,461,
29935#8,406,461,
29935#9,406,461,
29935#10,406,461,
29935#11,406,461,
29935#12,406,461,
29935#13,406,461,
29935#14,406,461,
29935#15,406,461,
29935#16,406,461,
29935#17,406,461,
29935#18,406,461,
29935#19,406,461,
29935#20,406,461,
29935#21,406,461,
29935#22,406,461,
29935#23,406,461,
29935#24,406,461,
29935#25,406,461,
29935#26,406,461,
29935#27,406,461,
29935#28,406,461,
29935#29,406,461,
29935#30,406,461,
29935#31,406,461,
29935#32,406,461,
29935#33,406,461,
29935#34,406,461,
29935#35,406,461,
29935#36,406,461,
29935#37,406,461,
29935#38,406,461,
29935#39,406,461,
29935#40,406,461,
29936#1,406,464,
29936#2,406,464,
29936#3,406,464,
29936#4,406,464,
29936#5,406,464,
29936#6,406,464,
29936#7,406,464,
29936#8,406,464,
29936#9,406,464,
29936#10,406,464,
29936#11,406,464,
29936#12,406,464,
29936#13,406,464,
29938#1,406,464,
29938#2,406,464,
29938#3,406,464,
29938#4,406,464,
29938#5,406,464,
29938#6,406,464,
29938#7,406,464,
29938#8,406,464,
29938#9,406,464,
29938#10,406,464,
29938#11,406,464,
29938#12,406,464,
29938#13,406,464,
29938#14,406,464,
29938#15,406,464,
29938#16,406,464,
29938#17,406,464,
29938#18,406,464,
29939#1,406,464,
29939#2,406,464,
29939#3,406,464,
29939#4,406,464,
29939#5,406,464,
29939#6,406,464,
29939#7,406,464,
29939#8,406,464,
29939#9,406,464,
29939#10,406,464,
29939#11,406,464,
29939#12,406,464,
29939#13,406,464,
29939#14,406,464,
29939#15,406,464,
29939#16,406,464,
29939#17,406,464,
29939#18,406,464,
29939#19,406,464,
29939#20,406,464,
29940#1,406,464,
29940#2,406,464,
29940#3,406,464,
29940#4,406,464,
29940#5,406,464,
29940#6,406,464,
29940#7,406,464,
29940#8,406,464,
29940#9,406,464,
29940#10,406,464,
29940#11,406,464,
29940#12,406,464,
29940#13,406,464,
29940#14,406,464,
29940#15,406,464,
29942#1,406,464,
29942#2,406,464,
29942#3,406,464,
29942#4,406,464,
29942#5,406,464,
29942#6,406,464,
29942#7,406,464,
29942#8,406,464,
29942#9,406,464,
29942#10,406,464,
29942#11,406,464,
29942#12,406,464,
29942#13,406,464,
29942#14,406,464,
29942#15,406,464,
29942#16,406,464,
29942#17,406,464,
29942#18,406,464,
29942#19,406,464,
29942#20,406,464,
29942#21,406,464,
29942#22,406,464,
29943#1,406,464,
29943#2,406,464,
29943#3,406,464,
29943#4,406,464,
29943#5,406,464,
29943#6,406,464,
29943#7,406,464,
29943#8,406,464,
29943#9,406,464,
29943#10,406,464,
29947#1,406,464,
29947#2,406,464,
29947#3,406,464,
29947#4,406,464,
29947#5,406,464,
29947#6,406,464,
29947#7,406,464,
29947#8,406,464,
29947#9,406,464,
29947#10,406,464,
29947#11,406,464,
29947#12,406,464,
29947#13,406,464,
29947#14,406,464,
29947#15,406,464,
29947#16,406,464,
29947#17,406,464,
29947#18,406,464,
29947#19,406,464,
29947#20,406,464,
29948#1,406,464,
29948#2,406,464,
29948#3,406,464,
29948#4,406,464,
29948#5,406,464,
29948#6,406,464,
29948#7,406,464,
29948#8,406,464,
29948#9,406,464,
29948#10,406,464,
29948#11,406,464,
29948#12,406,464,
29948#13,406,464,
29948#14,406,464,
29948#15,406,464,
29948#16,406,464,
29948#17,406,464,
29949#1,406,464,
29949#2,406,464,
29949#3,406,464,
29949#4,406,464,
29949#5,406,464,
29949#6,406,464,
29949#7,406,464,
29949#8,406,464,
29949#9,406,464,
29949#10,406,464,
29949#11,406,464,
29949#12,406,464,
29949#13,406,464,
29949#14,406,464,
29949#15,406,464,
29949#16,406,464,
29949#17,406,464,
29954#1,406,464,
29954#2,406,464,
29954#3,406,464,
29954#4,406,406,
29954#5,406,406,
29954#6,406,406,
29954#7,406,406,
29954#8,406,406,
29954#9,406,406,
29954#10,406,406,
29954#11,406,464,
29954#12,406,464,
